task_name,pct
"Interview clients to determine their current income, expenses, insurance coverage, tax status, financial objectives, risk tolerance, or other information needed to develop a financial plan.",0.0
Review security assessments for computing environments or check for compliance with cybersecurity standards and regulations.,0.0
"Maintain records, such as daily production records, using specified forms.",0.0
"Plan, evaluate, and revise curricula, course content, course materials, and methods of instruction.",0.0
Plan and prepare grant proposals to request program funding.,0.0
"Develop data models for applications, metadata tables, views or related database structures.",0.0
Prepare reports on students and activities as required by administration.,0.0
"Prepare, compile, and submit reports on work activities, operations, production, or work-related accidents.",0.0
Seek out new clients and develop clientele by networking to find new customers and generate lists of prospective clients.,0.0
Examine societal issues and their relationship with both technical systems and the environment.,0.0
"Advise management on such matters as equal employment opportunity, sexual harassment, and discrimination.",0.0
"Evaluate and grade students' class work, performances, projects, assignments, and papers.",0.0
"Explain procedures to patients, family members, staff members or others.",0.0
"Conduct research to obtain factual information and authentic detail, using sources such as newspaper accounts, diaries, and interviews.",0.0
Prepare personnel forecasts to project employment needs.,0.0
"Diagnose faults or malfunctions to determine required repairs, using engine diagnostic equipment such as computerized test equipment and calibration devices.",0.0
"Present information with a variety of instructional techniques or formats, such as role playing, simulations, team exercises, group discussions, videos, or lectures.",0.0
Schedule appointments with clients.,0.0
Provide follow-up consultations for clients to ensure landscape designs are maturing or developing as planned.,0.0
Draw building diagrams and record dimensions.,0.0
"Inspect merchandise or products to determine quality, value, or yield.",0.0
Enter and update patrons' records on computers.,0.0
Resolve customer complaints regarding sales and service.,0.0
Prepare settlement agreements for disputants to sign.,0.0
"Perform administrative or business management tasks, such as scheduling appointments, accepting payments from clients, budgeting, or maintaining business records.",0.0
"Answer inquiries regarding rates, routing, or procedures.",0.0
"Prepare reports on activity, personnel, and information, such as occupancy, hours worked, facility usage, work performed, and departmental expenses.",0.0
"Establish or implement departmental policies, goals, objectives, or procedures in conjunction with board members, organization officials, or staff members.",0.0
Analyze and interpret news and information received from various sources to broadcast the information.,0.0
"Analyze building codes, by-laws, space and site requirements, and other technical documents and reports to determine their effect on architectural designs.",0.0
"Advertise products and work, using media such as internet advertising and brochures.",0.0
"Identify staff vacancies and recruit, interview, and select applicants.",0.0
"Operate scanners or related computer equipment to digitize negatives, photographic prints, or other images.",0.0
Write patient discharge summaries and send them to primary care physicians.,0.0
"Study drawings, specifications, mockups, and product samples to integrate and delineate technology, operating procedure, and production sequence and detail.",0.0
Transmit work electronically to other locations.,0.0
Provide patients with assistance in locating or holding jobs.,0.0
"Prepare shipping documentation, such as bills of lading, packing lists, dock receipts, or certificates of origin.",0.0
Recommend improvements to existing or planned logistics processes.,0.0
Create custom illustrations or other graphic elements.,0.0
Recommend personnel actions related to programs and services.,0.0
"Write reports, sign affidavits, or give depositions for legal proceedings.",0.0
Review billing for accuracy.,0.0
"Write or update standard operating procedures, work instructions, or policies.",0.0
Record production and operational data on specified forms.,0.0
"Implement or perform preventive maintenance, backup, or recovery procedures.",0.0
"Inform management about problems, such as employee disputes.",0.0
Prepare and structure data warehouses for storing data.,0.0
Schedule employee work assignments and set work priorities.,0.0
Prepare written opinions or decisions regarding cases.,0.0
Monitor compliance systems to ensure their effectiveness.,0.0
"Provide project management services, including the provision and analysis of technical data.",0.0
Suggest best methods of packaging or labeling products.,0.0
Document methods used and write technical reports containing information collected.,0.0
"Analyze corporate intelligence data to identify trends, patterns, or warnings indicating threats to security of people, assets, information, or infrastructure.",0.0
Review clinical or other medical research protocols and recommend appropriate statistical analyses.,0.0
"Confer with staff, users, and management to establish requirements for new systems or modifications.",0.0
Write descriptions of the property being appraised.,0.0
Confer with parents and staff to discuss educational activities and policies and students' behavioral or learning problems.,0.0
"Analyze ecological data about the impact of pollution, erosion, floods, and other environmental problems on bodies of water.",0.0
"Provide statistical and computational tools for biologically based activities, such as genetic analysis, measurement of gene expression, or gene function determination.",0.0
"Prepare administrative, technical, or statistical reports on traffic-operation matters, such as accidents, safety measures, or pedestrian volume or practices.",0.0
"Develop, implement, and evaluate methods of data collection, such as questionnaires or interviews.",0.0
"Research production topics using the internet, video archives, and other informational sources.",0.0
"Explain company personnel policies, benefits, and procedures to employees or job applicants.",0.0
"Refer people to community support services, psychologists, or doctors.",0.0
Monitor patients' medication usage and results.,0.0
"Conduct research on cell organization and function, including mechanisms of gene expression, cellular bioinformatics, cell signaling, or cell differentiation.",0.0
"Quote unit exchange rates, following daily international rate sheets or computer displays.",0.0
Provide psychological or administrative services and advice to private firms or community agencies regarding mental health programs or individual cases.,0.0
Prepare comprehensive interpretive reports of findings.,0.0
"Measure parts to verify specified dimensions or settings, such as camera shutter speed or light meter reading accuracy, using measuring instruments.",0.0
"Monitor market conditions, innovations, and competitors' services, prices, and sales.",0.0
Trim film segments to specified lengths and reassemble segments in sequences that present stories with maximum effect.,0.0
Prepare reports that include the degree of risk involved in extending credit or lending money.,0.0
"Advise planning officials on project feasibility, cost-effectiveness, regulatory conformance, or possible alternatives.",0.0
Record production or operational data on specified forms.,0.0
Calculate corrections for refractive errors.,0.0
Analyze credit data and financial statements to determine the degree of risk involved in extending credit or lending money.,0.0
"Assess patients' psychosocial status and needs, including areas such as sleep patterns, anxiety, grief, anger, and support systems.",0.0
"Analyze network data to determine network usage, disk space availability, or server function.",0.0
"Prepare or maintain employment records related to events, such as hiring, termination, leaves, transfers, or promotions, using human resources management system software.",0.0
Develop or review specifications for design or construction of security systems.,0.0
"Establish operational policies and procedures and make any necessary modifications, based on analysis of operations, demographics, and other research information.",0.0
"Obtain, move, and sort products, materials, containers, and orders, using hand tools.",0.0
Evaluate new testing and sampling methodologies or technologies to determine usefulness.,0.0
Encourage students to explore learning opportunities or persevere with challenging tasks to prepare them for later grades.,0.0
Analyze details of sales territories to assess their growth potential and to set quotas.,0.0
Provide assistance in the design of survey instruments such as questionnaires.,0.0
Key in processing instructions to program electronic equipment.,0.0
"Evaluate hearing or speech and language test results, barium swallow results, or medical or background information to diagnose and plan treatment for speech, language, fluency, voice, or swallowing disorders.",0.0
Check inventory records to determine availability of requested merchandise.,0.0
Develop new analytical techniques or sensor systems.,0.0
"Measure, weigh, and count products and materials.",0.0
Encourage individuals and family members to develop and use skills and strategies for confronting their problems in a constructive manner.,0.0
Test changes to database applications or systems.,0.0
Estimate costs for system or component implementation and operation.,0.0
"Draw charts and graphs, using computer spreadsheets, to illustrate technical reports.",0.0
Assign and grade class work and homework.,0.0
Check all load-related documentation for completeness and accuracy.,0.0
"Record production data, and maintain production logs.",0.0
"Prepare and write reports detailing specific fire prevention and protection issues, such as work performed, revised codes or standards, and proposed review schedules.",0.0
Monitor and record clients' progress to ensure that goals and objectives are met.,0.0
"Review papers or serve on editorial boards for scientific journals, and review grant proposals for federal agencies.",0.0
"Instruct students in the knowledge and skills required in a specific occupation or occupational field, using a systematic plan of lectures, discussions, audio-visual presentations, and laboratory, shop, and field studies.",0.0
Submit daily reports on facility operations.,0.0
"Read and understand operating manuals, blueprints, and technical drawings.",0.0
"Compute, record, and proofread data and other information, such as records or reports.",0.0
Use telephone to deliver verbal messages.,0.0
"Analyze data on conditions such as site location, drainage, or structure location for environmental reports or landscaping plans.",0.0
"Revise production schedules when required due to design changes, labor or material shortages, backlogs, or other interruptions, collaborating with management, marketing, sales, production, or engineering.",0.0
"Plan and deliver client-centered programs and services, such as special services for corporate clients, storytelling for children, newsletters, or programs for special groups.",0.0
Develop staff service or retail goals and guide staff in goal achievement.,0.0
"Read and interpret electronic circuit diagrams, function block diagrams, specifications, engineering drawings, and service manuals.",0.0
"Prepare or review professional, technical, or other reports regarding sampling, testing, or recommendations of data analysis.",0.0
Maintain time or production records.,0.0
Advise industries or government agencies about environmental policies and standards.,0.0
Document technical functions and specifications for new or proposed content management systems.,0.0
"Estimate the costs of requested products or services such as custom footwear or footwear repair, and receive payment from customers.",0.0
"Answer telephones, and route calls or deliver messages.",0.0
"Analyze records, reports, test results, or examination information to diagnose medical condition of patient.",0.0
Review purchase order claims and contracts for conformance to company policy.,0.0
Participate in the planning or development of mapping projects.,0.0
Design classes and programs to meet the needs of special students.,0.0
"Analyze and interpret results from tests, such as microbial or parasite tests, urine analyses, hormonal assays, fine needle aspirations (FNAs), and polymerase chain reactions (PCRs).",0.0
"Record details of attendance, sales, receipts, reservations, or repair activities.",0.0
"Plan or supervise experiential learning activities, such as class projects, field trips, demonstrations, or visits by guest speakers.",0.0
"Inform the public of available services, and of postal laws and regulations.",0.0
"Guide and counsel students with adjustments, academic problems, or special academic interests.",0.0
Offer counsel and comfort to families and friends of the deceased.,0.0
"Review environmental, historical, or technical reports and publications for accuracy.",0.0
"Determine specific network hardware or software requirements, such as platforms, interfaces, bandwidths, or routine schemas.",0.0
Instruct staff on how to handle difficult and complicated sales.,0.0
"Analyze records, examination information, or test results to diagnose medical conditions.",0.0
Keep accurate records of transactions.,0.0
"Examine and analyze data from ground surveys, reports, aerial photographs, and satellite images to prepare topographic maps, aerial-photograph mosaics, and related charts.",0.0
"Verify the accuracy of survey data, including measurements and calculations conducted at survey sites.",0.0
"Provide technical information about solar power, solar systems, equipment, and services to potential customers or dealers.",0.0
"Prepare, review, or update environmental investigation or recommendation reports.",0.0
Provide requested information on students' progress and the development of case plans.,0.0
"Investigate cause, progress, life cycle, or mode of transmission of diseases or parasites.",0.0
"Advise clients or colleagues on topics such as climate control systems, energy modeling, data logging, sustainable design, or energy auditing.",0.0
Employ financial models to develop solutions to financial problems or to assess the financial or capital impact of transactions.,0.0
"Code data prior to computer entry, using lists of codes.",0.0
Prepare correspondence to inform concerned parties of licensing decisions or appeals processes.,0.0
"Collect and analyze data, such as studying old records, tallying the number of outpatients entering each day or week, or participating in federal, state, or local population surveys as a Census Enumerator.",0.0
Compare encoded tapes or computer printouts with original part specifications and blueprints to verify accuracy of instructions.,0.0
"Create or implement security standards, policies, and procedures.",0.0
"Perform or evaluate the results of diagnostic tests, such as radiographs (x-rays) and electrocardiograms (EKGs).",0.0
Schedule courses.,0.0
Evaluate new technologies to enhance or complement current research.,0.0
"Read and interpret engineering drawings, diagrams, instructions, or specifications to determine needed repairs, fabrication method, and operation sequence.",0.0
"Design cognitive aids, such as procedural storyboards or decision support systems.",0.0
Maintain and promote a positive attitude toward clients and their treatment programs.,0.0
"Create and modify maps, graphs, or diagrams, using geographical information software and related equipment, and principles of cartography, such as coordinate systems, longitude, latitude, elevation, topography, and map scales.",0.0
Modify treatment activities or approaches as needed to comply with changes in clients' status.,0.0
"Create three-dimensional or interactive representations of designs, using computer-assisted design software.",0.0
"Analyze information from interviews, educational and medical records, consultation with other professionals, and diagnostic evaluations to assess clients' abilities, needs, and eligibility for services.",0.0
"Prepare detailed reports or design statements, based on results of validation and qualification tests or reviews of procedures and protocols.",0.0
Analyze equipment performance records to assess equipment functioning.,0.0
"Diagnose health conditions, based on patients' symptoms and health histories, laboratory and diagnostic radiology test results, or other physiological measurements, such as electrocardiograms and electroencephalographs.",0.0
"Analyze archival data, such as birth, death, and disease records.",0.0
"Design software to control robotic systems for applications, such as military defense or manufacturing.",0.0
Examine animals to detect behavioral changes or clinical symptoms that could indicate illness or injury.,0.0
"Conduct statistical analyses to quantify risk, using statistical analysis software or econometric models.",0.0
"Determine supplementary virtual features, such as currency, item catalog, menu design, and audio direction.",0.0
"Research, evaluate, and prepare recommendations on curricula, instructional methods, and materials for school systems.",0.0
"Support children's emotional and social development, encouraging understanding of others and positive self-concepts.",0.0
"Provide patients with information needed to promote health, reduce risk factors, or prevent disease or disability.",0.0
Evaluate patients' behavior to formulate diagnoses or assess treatments.,0.0
Provide technical consultation or direction related to the development or production of fuel cell systems.,0.0
"Record test data and prepare reports, summaries, or charts that interpret test results.",0.0
"File and retrieve corporate documents, records, and reports.",0.0
Investigate customer or public complaints to determine the nature and extent of problems.,0.0
Refer clients to community resources or services.,0.0
"Provide clinical services to clients, such as assessing psychological problems and conducting psychotherapy.",0.0
Modify treatment plans to comply with changes in clients' status.,0.0
"Explain and demonstrate the use of sports and training equipment, such as trampolines or weights.",0.0
Review reports submitted by staff members to recommend approval or to suggest changes.,0.0
Train users in procedures related to network applications software or related systems.,0.0
Perform data backups and disaster recovery operations.,0.0
"Compile operational or personnel records, such as time and production records, inventory data, repair or maintenance statistics, or test results.",0.0
"Allocate print space for story text, photos, and illustrations according to space parameters and copy significance, using knowledge of layout principles.",0.0
Observe and monitor staff performance to ensure efficient operations and adherence to facility's policies and procedures.,0.0
"Develop business methods and procedures, including accounting systems, file systems, office systems, logistics systems, and production schedules.",0.0
"Conduct research to develop methodologies, instrumentation, and procedures for medical application, analyzing data and presenting findings.",0.0
"Confer with users to discuss issues such as computer data access needs, security violations, and programming changes.",0.0
"Prepare correspondence or assist physicians or medical scientists with preparation of reports, speeches, articles, or conference proceedings.",0.0
"Conduct research in a particular field of knowledge and publish findings in scholarly journals, books, or electronic media.",0.0
Measure ingredients required for specific food items.,0.0
Train staff on technical procedures or software program usage.,0.0
"Analyze and recommend chemical, biological, or other wastewater treatment methods to prepare water for industrial or domestic use.",0.0
Develop ideas or plans for merchandise displays or window decorations.,0.0
Prepare results of experimental findings for presentation at professional conferences or in scientific journals.,0.0
"Provide customer assistance and information, such as giving directions or handling wheelchairs.",0.0
Keep records or prepare reports for owner or management concerning visits with clients.,0.0
"Assess clients' overall financial situations by reviewing income, assets, debts, expenses, credit reports, or other financial information.",0.0
"Confer or correspond with establishment representatives to rectify problems, such as damages, shortages, or nonconformance to specifications.",0.0
"Teach a variety of subjects, such as English, mathematics, and social studies.",0.0
"Render drawings, illustrations, and sketches of buildings, manufactured products, or models, working from sketches, blueprints, memory, models, or reference materials.",0.0
Teach residents or medical students about pediatric topics.,0.0
"Provide basic health services, such as first aid.",0.0
"Prepare equipment inspection schedules, reliability schedules, work plans, or other records.",0.0
"Study the chemistry of living processes, such as cell development, breathing and digestion, or living energy changes, such as growth, aging, or death.",0.0
Collaborate with workers and managers to solve work-related problems.,0.0
Verify scoring calculations before competition winners are announced.,0.0
"Obtain and analyze information on suspects, crimes, or disturbances to solve cases, to identify criminal activity, or to gather information for court cases.",0.0
Prepare and send requests for price quotations to all companies in a particular market.,0.0
"Participate in case reviews, consulting with the team caring for the client, to evaluate the client's needs and plan for continuing services.",0.0
Apply for and obtain all necessary permits or licenses.,0.0
"Develop calibration methodologies, test methodologies, or tools.",0.0
"Produce drawings, using computer-assisted drafting systems (CAD) or drafting machines, or by hand, using compasses, dividers, protractors, triangles, and other drafting devices.",0.0
Answer questions about records or files.,0.0
"Provide applicants with assistance in completing application forms, such as those for job referrals or unemployment compensation claims.",0.0
"Track, compile, and analyze Web site usage data.",0.0
Instruct and monitor students in the use and care of equipment and materials to prevent injuries and damage.,0.0
Consult reference books or secure aid of readers to check references with rules of grammar and composition.,0.0
"Maintain medical records, technical library, or correspondence files.",0.0
"Write cyber defense recommendations, reports, or white papers using research or experience.",0.0
"Direct daily operations of department, analyzing workflow, establishing priorities, developing standards and setting deadlines.",0.0
Provide advice on the resolution of classification and salary complaints.,0.0
"Recommend or approve new program or service offerings to promote wellness and fitness, produce revenues, or minimize costs.",0.0
"Perform administrative support tasks, such as proofreading, transcribing handwritten information, or operating calculators or computers to work with pay records, invoices, balance sheets, or other documents.",0.0
"Investigate products or markets to determine areas for opportunity or viability for merchandising specific products, using online or offline sources.",0.0
"Maintain records of event aspects, including financial details.",0.0
Solicit sales of new or additional services or products.,0.0
Draw sketches to illustrate specified materials or assembly sequence.,0.0
"Study the structure and function of human, animal, and plant tissues, cells, pathogens, and toxins.",0.0
Develop or teach strategies to promote client wellness and independence.,0.0
"Explain loan information to clients, such as available loan types, eligibility requirements, or loan restrictions.",0.0
Conduct needs assessments and strategic learning assessments to develop the basis for curriculum development or to update curricula.,0.0
Teach artistic techniques to children or adults.,0.0
"Prepare and maintain records and reports, such as budgets, personnel records, or training manuals.",0.0
"Prepare technical reports and recommendations, based upon research outcomes.",0.0
Record symbols on computer storage media and use computer aided transcription to translate and display them as text.,0.0
"Identify plants, pests, and weeds to determine the selection and application of pesticides and fertilizers.",0.0
Diagnose performance problems by reviewing reports or documentation from customers or field engineers or by inspecting malfunctioning or damaged products.,0.0
"Confer with personnel, such as management, engineering, quality control, customer, or union workers' representatives, to coordinate work activities, resolve employee grievances, or identify and review resource needs.",0.0
"Verify the structure, accuracy, or quality of warehouse data.",0.0
Verify accuracy of billing data and revise any errors.,0.0
Establish tables of accounts and assign entries to proper accounts.,0.0
"Maintain case files that include activities, progress notes, evaluations, and recommendations.",0.0
"Calculate, measure, and record radiation dosage or radiopharmaceuticals received, used, and disposed, using computer and following physician's prescription.",0.0
"Examine news items of local, national, and international significance to determine topics to address, or obtain assignments from editorial staff members.",0.0
Monitor customer preferences to determine focus of sales efforts.,0.0
Evaluate complaint and emergency-request information to determine response requirements.,0.0
"Plan or develop applications or modifications for electronic properties used in components, products, or systems to improve technical performance.",0.0
Conduct inspections to determine crop maturity or condition or to detect disease or insect infestation.,0.0
"Determine desired images and picture composition, selecting and adjusting subjects, equipment, and lighting to achieve desired effects.",0.0
"Perform or interpret the outcomes of diagnostic imaging procedures including magnetic resonance imaging (MRI), computer tomography (CT), positron emission tomography (PET), nuclear cardiology treadmill studies, mammography, or ultrasound.",0.0
"Interpret data from traffic modeling software, geographic information systems, or associated databases.",0.0
"Conduct cost-benefit analyses for the construction of water supply systems, runoff collection networks, water and wastewater treatment plants, or wastewater collection systems.",0.0
"Prepare estimates used by management for purposes such as planning, organizing, and scheduling work.",0.0
"Edit video for broadcast productions, including non-linear editing.",0.0
Schedule space or equipment for special programs and prepare lists of participants.,0.0
Educate patients about health care management.,0.0
"Organize paperwork, such as survey forms or reports, for distribution or analysis.",0.0
"Explain rental fees, policies, and procedures.",0.0
Refer patients to other health care practitioners as necessary.,0.0
"Consult with and advise physicians, educators, researchers, government health officials and others regarding medical applications of sciences, such as physics, biology, and chemistry.",0.0
"Explain features, advantages, and disadvantages of various policies to promote sale of insurance plans.",0.0
Compare survey computations with applicable standards to determine adequacy of data.,0.0
Develop computer programs to collect meteorological data or to present meteorological information.,0.0
Advise producers about improved products and techniques that could enhance their animal production efforts.,0.0
"Prepare, maintain, or review validation and compliance documentation, such as engineering change notices, schematics, or protocols.",0.0
Analyze test results to classify products or compare results with standard tables.,0.0
"Investigate diseases or parasites to determine cause and risk factors, progress, life cycle, or mode of transmission.",0.0
"Teach courses or seminars on topics, such as budgeting, management of personal finances, or financial literacy.",0.0
Write and edit news stories from information collected by reporters and other sources.,0.0
"Provide instructions to clients on how to obtain help with legal, financial, and other personal issues.",0.0
Prepare outlines of instructional programs and training schedules and establish course goals.,0.0
Design equipment configurations to meet personnel needs.,0.0
Provide consulting services to other doctors caring for patients with special or difficult problems.,0.0
Evaluate machining procedures and recommend changes or modifications for improved efficiency or adaptability.,0.0
"Develop and administer compensation programs, such as merit or incentive pay.",0.0
Examine employee files to answer inquiries and provide information for personnel actions.,0.0
"Recommend workplace changes to improve health and safety, using knowledge of potentially harmful factors, such as heavy loads or repetitive motions.",0.0
"Examine documentation such as mortgages, liens, judgments, easements, plat books, maps, contracts, and agreements to verify factors such as properties' legal descriptions, ownership, or restrictions.",0.0
Write reports regarding investigations of information security breaches or network evaluations.,0.0
Configure information systems to incorporate principles of least functionality and least access.,0.0
Review or draft risk disclosures for offer documents.,0.0
"Conduct research in a particular field of knowledge and publish findings in professional journals, books, or electronic media.",0.0
Talk to customers to convey information about events or activities.,0.0
"Write technical reports or documentation, such as deviation reports, testing protocols, and trend analyses.",0.0
Provide biostatistical consultation to clients or colleagues.,0.0
"Prepare objectives and outlines for courses of study, following curriculum guidelines or requirements of states and schools.",0.0
"Write articles, manuals, and other publications, and assist in the distribution of promotional literature about facilities and programs.",0.0
"Resolve problems concerning transportation, logistics systems, imports or exports, or customer issues.",0.0
Gather financial documents related to investigations.,0.0
Prepare and deliver sales presentations to new and existing customers to sell new advertising programs and to protect and increase existing advertising.,0.0
"Refer patients, clients, or family members to community resources or to specialists as necessary.",0.0
"Prepare study-related documentation, such as protocol worksheets, procedural manuals, adverse event reports, institutional review board documents, or progress reports.",0.0
Train staff and users to work with computer systems and programs.,0.0
"Identify opportunities or develop plans for sustainability projects or programs to improve energy efficiency, minimize pollution or waste, or restore natural systems.",0.0
"Incorporate technical considerations into Web site design plans, such as budgets, equipment, performance requirements, and legal issues including accessibility and privacy.",0.0
"Observe and report on social, economic, and political trends that might affect employers.",0.0
"Explain goals, policies, or procedures to staff members.",0.0
Counsel outpatients or other patients during office visits.,0.0
"Maintain or verify records of time, materials, expenditures, or crew activities.",0.0
"Operate and manage land-information computer systems, performing tasks such as storing data, making inquiries, and producing plots and reports.",0.0
Analyze genetic information to identify patients or families at risk for specific disorders or syndromes.,0.0
Direct or conduct studies or research on issues affecting areas of responsibility.,0.0
"Dispense herbal formulas and inform patients of dosages and frequencies, treatment duration, possible side effects, and drug interactions.",0.0
Code documents according to company procedures.,0.0
Accept music requests from event guests.,0.0
"Map data between source systems, data warehouses, and data marts.",0.0
Respond to medical emergencies by administering basic first aid or by obtaining assistance from paramedics.,0.0
Prepare documentation for new manufacturing processes or engineering procedures.,0.0
"Provide scientific or technical guidance, support, coordination, or oversight to governmental agencies, environmental programs, industry, or the public.",0.0
"Conduct historical research, and publish or present findings and theories.",0.0
Communicate with staff or clients to understand specific system requirements.,0.0
"Interpret the artistic creations of clients to assess their functioning, needs, or progress.",0.0
"Consult with and advise individuals such as administrators, social workers, and legislators regarding social issues and policies, as well as the implications of research findings.",0.0
Offer advice on the purchase or sale of particular securities.,0.0
"Provide technical support to users or clients regarding the maintenance, development, or operation of Geographic Information Systems (GIS) databases, equipment, or applications.",0.0
"Obtain information needed to complete legal documents, such as death certificates or burial permits.",0.0
"Prepare itemized statements, bills, or invoices and record amounts due for items purchased or services rendered.",0.0
"Record and report job-related activities, findings, transactions, violations, discrepancies, and decisions.",0.0
"Determine or coordinate treatment plans by requesting laboratory services, reviewing genetics or counseling literature, and considering histories or diagnostic data.",0.0
"Interview clients to obtain information about employment history, educational background, and career goals, and to identify barriers to employment.",0.0
"Establish work schedules and assignments for staff, according to workload, space, and equipment availability.",0.0
"Monitor and analyze network performance and reports on data input or output to detect problems, identify inefficient use of computer resources, or perform capacity planning.",0.0
"Recommend disposal of excess, defective, or obsolete stock.",0.0
Apply customer feedback to service improvement efforts.,0.0
Plan bar menus.,0.0
Interview people and keep track of their responses.,0.0
Develop individual treatment plans and strategies.,0.0
"Research and analyze customer design proposals, specifications, manuals, or other data to evaluate the feasibility, cost, or maintenance requirements of designs or applications.",0.0
Design or develop information databases that include geographic or topographic data.,0.0
Review inventory and sales records to prepare reports for management and budget departments.,0.0
Keep records of employees' attendance and hours worked.,0.0
Explain to claimants how they can appeal rulings that go against them.,0.0
"Estimate costs, production times, or staffing requirements for new designs.",0.0
"Calculate premiums, refunds, commissions, adjustments, or new reserve requirements, using insurance rate standards.",0.0
"Develop or implement policies, standards, or procedures for engineering and technical work.",0.0
"Organize and supervise games and other recreational activities to promote physical, mental, and social development.",0.0
Write proposals to secure external funding or to partner with other companies.,0.0
"Perform sales floor work, such as greeting or assisting customers, stocking shelves, or taking inventory.",0.0
"Record and maintain patient information, such as vital signs, eating habits, behavior, progress notes, treatments, or discharge plans.",0.0
Prepare lesson plans or learning modules for tutoring sessions according to students' needs and goals.,0.0
Modify treatment plans according to changes in client status.,0.0
Plan store layouts or design displays.,0.0
"Report to management about asset utilization and audit results, and recommend changes in operations and financial activities.",0.0
"Develop and document security procedures, policies, or standards.",0.0
"Research laws, court decisions, documents, opinions, briefs, or other information related to cases before the court.",0.0
"Determine if inventory quantities are sufficient for needs, ordering more materials when necessary.",0.0
Offer specific training programs to help workers maintain or improve job skills.,0.0
"Consult with company officials, sales departments, and advertising agencies to develop promotional plans.",0.0
"Confer with management and conduct surveys to identify training needs based on projected production processes, changes, and other factors.",0.0
"Provide user applications or engineering support or recommendations for new or existing equipment with regard to installation, upgrades, or enhancements.",0.0
"Present information in audio-visual or interactive formats, using computers, televisions, audio-visual aids, or other equipment, materials, or technologies.",0.01
"Answer passengers' questions about flights, aircraft, weather, travel routes and services, arrival times, or schedules.",0.01
"Evaluate customer records and recommend payment plans, based on earnings, savings data, payment history, and purchase activity.",0.01
"Respond to passengers' questions, requests, or complaints.",0.01
Compute cost estimates for labor and materials.,0.01
Seek new ways to improve efficiency and increase profits.,0.01
Recommend information security enhancements to management.,0.01
"Explain principles, techniques, and safety procedures to participants in recreational activities and demonstrate use of materials and equipment.",0.01
"Review all regulatory agency submission materials to ensure timeliness, accuracy, comprehensiveness, or compliance with regulatory standards.",0.01
"Develop or implement human performance research, investigation, or analysis protocols.",0.01
"Document patient information, such as notes on their progress.",0.01
"Conduct nutritional assessments of individuals, including obtaining and evaluating individuals' dietary histories, to plan nutritional programs.",0.01
Conduct trial runs of programs and software applications to be sure they will produce the desired information and that the instructions are correct.,0.01
"Diagnose mechanical problems and determine how to correct them, checking blueprints, repair manuals, or parts catalogs, as necessary.",0.01
"Write work instruction manuals, data capture guidelines, or standard operating procedures.",0.01
Write technical reports or prepare graphs or charts to document experimental results.,0.01
"Develop specifications for equipment, tools, facility layouts, or material-handling systems.",0.01
Provide education and counseling on illness and injury prevention.,0.01
Prepare contract documents for building contractors.,0.01
"Evaluate the financial aspects of product development, such as budgets, expenditures, research and development appropriations, or return-on-investment and profit-loss projections.",0.01
Review subject matter of materials to be classified and select classification numbers and headings according to classification systems.,0.01
"Analyze engineering designs of logic or digital circuitry, motor controls, instrumentation, or data acquisition for implementation into new or existing automated, servomechanical, or other electromechanical systems.",0.01
Contact customers to respond to inquiries or to notify them of claim investigation results or any planned adjustments.,0.01
"Counsel employees in work-related activities, personal growth, or career development.",0.01
"Develop methods to improve employment policies, processes, and practices, and recommend changes to management.",0.01
Review collection reports to determine the status of collections and the amounts of outstanding balances.,0.01
Propose logistics solutions for customers.,0.01
Provide feedback to health service providers regarding improving service accessibility or acceptability.,0.01
Specify manipulative or computational methods to be applied to models.,0.01
"Inform investment decisions by analyzing financial information to forecast business, industry, or economic conditions.",0.01
"Manage schedules and set dates, times, and locations for meetings and appointments.",0.01
Inform citizens of community services and recommend options to facilitate longer-term problem resolution.,0.01
"Dispense medical devices or drugs, and calculate dosages and provide instructions as necessary.",0.01
"Use computers, computer-interfaced equipment, robotics or high-technology industrial applications to perform work duties.",0.01
"Plan, evaluate, or modify treatment programs, based on information gathered by observing and interviewing patients or by analyzing patient records.",0.01
Post and update content on the company's Web site and social media outlets.,0.01
"Produce reports or presentations that outline findings, explain risk positions, or recommend changes.",0.01
Explain sociological research to the general public.,0.01
"Design electronic components, software, products, or systems for commercial, industrial, medical, military, or scientific applications.",0.01
Document individuals' progress toward meeting their treatment goals.,0.01
"Prepare and deliver lectures to undergraduate or graduate students on topics such as linear algebra, differential equations, and discrete mathematics.",0.01
"Interpret legal requirements, provide safety information, or recommend compliance procedures to contractors, craft workers, engineers, or property owners.",0.01
"Participate in the hiring process by reviewing credentials, conducting interviews, or making hiring decisions or recommendations.",0.01
"Plan and establish work schedules, assignments, and production sequences to meet production goals.",0.01
"Read source documents such as canceled checks, sales reports, or bills, and enter data in specific data fields or onto tapes or disks for subsequent entry, using keyboards or scanners.",0.01
"Plan and conduct activities for a balanced program of instruction, demonstration, and work time that provides students with opportunities to observe, question, and investigate.",0.01
"Describe tour points of interest to group members, and respond to questions.",0.01
Advise dealers and distributors on policies and operating procedures to ensure functional effectiveness of business.,0.01
"Aid in planning work assignments in accordance with worker performance, machine capacity, production schedules, or anticipated delays.",0.01
Offer counsel and comfort to bereaved families or friends.,0.01
"Review catalogs, industry periodicals, directories, trade journals, and Internet sites and consult with other department personnel to locate necessary goods and services.",0.01
"Participate in architectural and engineering planning and design, including space and installation management.",0.01
